id,veh_value,exposure,veh_body,veh_age,gender,area,agecat,engine_type,max_power,driving_history_score,veh_color,marital_status,e_bill,time_of_week_driven,time_driven,trm_len,credit_score,high_education_ind,clm,numclaims,claimcst0
11024,0.9,0.285511998,SEDAN,3,M,B,6,dissel,158,65.0,silver,S,1,weekend,6am - 12pm,6,639.2317983741734,0.0,1,1,240.8689263
11025,1.92,0.297452815,HBACK,2,M,A,5,petrol,77,79.0,white,M,1,weekend,6am - 12pm,12,662.9867974708802,0.0,0,0,0.0
11026,2.78,0.276936467,STNWG,3,F,D,2,petrol,174,61.0,yellow,M,0,weekday,12pm - 6pm,6,643.2315297584513,0.0,0,0,0.0
11027,0.72,0.366586955,STNWG,4,F,C,4,hybrid,153,87.0,blue,M,1,weekday,6am - 12pm,12,643.0516289241747,0.0,0,0,0.0
11028,2.18,0.859253983,STNWG,4,F,C,2,hybrid,126,60.0,black,M,1,weekday,6am - 12pm,12,647.9736802779222,1.0,1,1,811.0133673
11029,1.47,0.4020828175,HBACK,1,F,D,5,electric,135,39.0,gray,M,1,weekday,12am - 6 am,6,642.9194882977719,0.0,0,0,0.0
11030,0.97,0.1020501155,SEDAN,3,F,A,3,petrol,108,96.0,white,S,0,weekday,6am - 12pm,6,653.2843396077185,0.0,0,0,0.0
11031,0.9,0.718040749,SEDAN,4,M,C,2,dissel,169,67.0,blue,S,1,weekday,6am - 12pm,12,658.144288165882,0.0,0,0,0.0
11032,2.15,0.788421132,STNWG,3,F,F,3,petrol,178,82.0,brown,S,1,weekday,6pm - 12am,12,658.1957314277251,0.0,0,0,0.0
11033,1.71,0.999371619,STNWG,4,F,C,4,dissel,157,88.0,silver,M,0,weekend,12pm - 6pm,12,638.9160099535306,1.0,0,0,0.0
11034,2.2,0.444612753,SEDAN,1,M,E,5,petrol,203,52.0,gray,M,1,weekday,6am - 12pm,12,643.1987168251205,0.0,0,0,0.0
11035,1.72,0.24790587,SEDAN,2,F,C,2,dissel,202,77.0,silver,S,1,weekend,6am - 12pm,6,651.4971378381853,0.0,0,0,0.0
11036,2.05,0.7023037,SEDAN,3,M,C,3,electric,112,69.0,gray,S,1,weekday,12pm - 6pm,12,641.4109815562268,0.0,0,0,0.0
11037,2.45,0.723661563,STNWG,4,F,B,2,petrol,145,83.0,gray,S,0,weekday,6am - 12pm,12,646.1716255920657,0.0,1,1,2339.986891
11038,1.96,0.239276155,SEDAN,2,M,B,5,electric,146,73.0,black,S,1,weekday,12am - 6 am,6,647.5221259966357,0.0,0,0,0.0
11039,1.81,0.3146673445,UTE,3,M,A,5,petrol,204,63.0,gray,S,0,weekday,6pm - 12am,6,641.3157254736334,0.0,0,0,0.0
11040,2.24,0.131210651,UTE,3,M,D,2,dissel,174,59.0,blue,M,1,weekday,6am - 12pm,12,647.0654826837593,0.0,0,0,0.0
11041,1.76,0.360824278,SEDAN,2,F,B,3,petrol,208,99.0,white,S,1,weekday,6am - 12pm,12,645.4978695689123,0.0,0,0,0.0
11042,1.58,0.1781975335,SEDAN,3,F,A,3,petrol,150,99.0,black,M,1,weekend,6am - 12pm,6,642.1735299807382,0.0,0,0,0.0
11043,0.0,0.109340882,TRUCK,2,M,A,1,dissel,299,56.0,white,M,1,weekday,6am - 12pm,12,649.827908253604,0.0,0,0,0.0
11044,2.0,0.464237269,HBACK,1,M,D,5,petrol,86,42.0,gray,M,1,weekday,6am - 12pm,12,647.4612424025509,0.0,0,0,0.0
11045,1.74,0.4248817905,HBACK,2,F,C,4,petrol,133,94.0,blue,M,1,weekday,6pm - 12am,6,635.2402338008178,0.0,0,0,0.0
11046,3.04,0.23072009,COUPE,3,M,A,2,petrol,206,90.0,blue,S,1,weekday,6am - 12pm,12,649.103027641059,0.0,0,0,0.0
11047,0.3,0.469025961,SEDAN,4,F,C,1,hybrid,126,83.0,green,S,0,weekday,6am - 12pm,12,647.2805438371851,0.0,0,0,0.0
11048,0.86,0.105063234,HBACK,4,M,B,2,electric,100,82.0,white,M,0,weekday,12pm - 6pm,6,639.6772676163185,0.0,0,0,0.0
11049,0.97,0.832974144,COUPE,4,M,A,2,electric,234,74.0,white,S,1,weekday,6pm - 12am,12,640.8593434712536,0.0,0,0,0.0
11050,0.95,0.537898773,STNWG,4,F,B,2,petrol,149,85.0,red,S,1,weekend,12pm - 6pm,12,634.7699094565733,0.0,0,0,0.0
11051,1.8,0.929001508,SEDAN,2,M,C,4,petrol,192,70.0,gray,M,1,weekday,6am - 12pm,12,641.4445437787577,1.0,0,0,0.0
11052,2.83,0.585933617,SEDAN,1,F,B,2,petrol,119,68.0,brown,S,1,weekday,6am - 12pm,12,650.6749653075071,0.0,0,0,0.0
11053,1.54,0.077869717,SEDAN,3,M,C,2,electric,139,19.0,red,S,1,weekday,12pm - 6pm,12,642.9436948563356,0.0,0,0,0.0
11054,1.39,0.587225885,HBACK,1,F,A,2,petrol,135,99.0,brown,S,1,weekday,12pm - 6pm,12,645.8329379135846,0.0,0,0,0.0
11055,2.1,0.429742886,UTE,3,M,E,4,petrol,228,51.0,black,S,1,weekday,12pm - 6pm,12,644.0057279896487,0.0,0,0,0.0
11056,1.85,0.960883259,MIBUS,4,F,A,3,dissel,166,81.0,blue,S,0,weekday,12pm - 6pm,12,640.0595766633515,1.0,0,0,0.0
11057,0.72,0.278511685,SEDAN,4,M,B,5,petrol,157,74.0,gray,S,0,weekday,6am - 12pm,12,639.5756142587647,0.0,0,0,0.0
11058,1.83,0.281053371,SEDAN,2,F,B,2,electric,144,25.0,gray,S,0,weekday,6pm - 12am,12,649.9577141651246,0.0,0,0,0.0
11059,1.21,0.122062946,HBACK,2,F,A,2,petrol,126,71.0,gray,M,1,weekday,12pm - 6pm,12,648.570811247723,0.0,0,0,0.0
11060,1.62,0.628121325,SEDAN,3,M,E,3,dissel,112,89.0,gray,M,0,weekend,12pm - 6pm,12,643.4344601311439,0.0,0,0,0.0
11061,2.2,0.297818281,SEDAN,2,M,E,3,petrol,118,63.0,gray,S,1,weekday,12pm - 6pm,6,646.8578253656708,0.0,0,0,0.0
11062,1.47,0.4014742635,SEDAN,3,M,E,6,petrol,155,48.0,gray,M,0,weekday,6am - 12pm,6,651.8655175696491,0.0,0,0,0.0
11063,1.38,0.499686962,STNWG,4,F,C,3,dissel,188,69.0,black,S,0,weekday,6am - 12pm,6,645.1292726738965,1.0,0,0,0.0
11064,1.34,0.4959226975,HBACK,3,F,A,6,dissel,99,73.0,red,S,0,weekday,12pm - 6pm,6,640.3355966632445,1.0,0,0,0.0
11065,1.37,0.040496656,HBACK,1,M,A,5,petrol,125,53.0,gray,M,1,weekend,6pm - 12am,6,650.0262430396552,0.0,0,0,0.0
11066,1.79,0.826084955,SEDAN,2,F,B,4,hybrid,192,92.0,black,M,0,weekday,6am - 12pm,12,643.5012372261067,0.0,0,0,0.0
11067,1.64,0.999366058,STNWG,4,M,A,3,petrol,122,73.0,white,M,1,weekday,12pm - 6pm,12,641.5064785136881,1.0,0,0,0.0
11068,1.36,0.157964302,HBACK,2,M,B,3,petrol,152,60.0,white,M,1,weekday,6am - 12pm,6,641.5657991528071,0.0,0,0,0.0
11069,0.52,0.3547784045,HBACK,4,F,C,5,electric,109,81.0,white,M,0,weekday,12pm - 6pm,6,662.0213967594609,0.0,0,0,0.0
11070,1.39,0.71725612,HBACK,1,M,A,5,petrol,133,59.0,gray,M,0,weekday,6pm - 12am,12,651.1399166899363,0.0,0,0,0.0
11071,1.32,0.441741307,STNWG,4,F,F,3,hybrid,169,89.0,white,S,0,weekday,6pm - 12am,12,639.253579047646,0.0,0,0,0.0
11072,4.06,0.3155622495,STNWG,2,M,B,3,electric,156,72.0,white,M,1,weekend,6am - 12pm,6,640.4714872767734,0.0,1,1,1859.304434
11073,0.85,0.210814967,HBACK,3,F,C,1,electric,71,46.0,blue,M,0,weekday,12pm - 6pm,12,650.3333083487857,0.0,0,0,0.0
11074,2.72,0.395289912,PANVN,2,M,D,1,dissel,98,53.0,white,S,1,weekday,12pm - 6pm,6,653.102904804413,0.0,0,0,0.0
11075,1.94,0.823710734,BUS,3,F,A,1,dissel,262,92.0,black,M,1,weekend,6am - 12pm,12,638.9692812560709,0.0,0,0,0.0
11076,1.98,0.424654821,UTE,1,M,F,2,petrol,180,87.0,brown,M,0,weekday,6pm - 12am,12,646.3488020850928,0.0,0,0,0.0
11077,1.38,0.22935934,SEDAN,3,F,B,4,petrol,182,96.0,silver,S,1,weekday,12pm - 6pm,12,650.5437901189891,0.0,0,0,0.0
11078,0.75,0.591168283,SEDAN,4,F,C,4,dissel,114,63.0,black,M,1,weekday,6am - 12pm,12,667.3869960750951,0.0,0,0,0.0
11079,1.25,0.372743546,SEDAN,3,F,B,3,petrol,146,57.0,black,S,1,weekend,6am - 12pm,12,651.5111018946525,0.0,0,0,0.0
11080,1.32,0.032808083,HBACK,2,F,C,5,petrol,132,97.0,yellow,M,0,weekday,12pm - 6pm,12,649.2163158674585,0.0,0,0,0.0
11081,1.5,0.3445527545,HDTOP,3,F,E,3,petrol,248,94.0,blue,M,0,weekday,6am - 12pm,6,644.8649374984203,0.0,0,0,0.0
11082,2.44,0.2046516955,STNWG,3,F,E,3,dissel,120,96.0,brown,S,0,weekday,6pm - 12am,6,663.908382982019,0.0,0,0,0.0
11083,0.76,0.199109862,SEDAN,4,M,A,3,petrol,118,99.0,brown,S,0,weekday,12pm - 6pm,6,642.2981415734413,0.0,0,0,0.0
11084,1.53,0.032725037,HBACK,3,F,C,5,petrol,136,39.0,black,M,0,weekday,12pm - 6pm,12,644.9665186012869,0.0,0,0,0.0
11085,2.95,0.1675800965,STNWG,3,M,F,4,hybrid,154,54.0,gray,M,1,weekday,12pm - 6pm,6,646.1063589517277,0.0,0,0,0.0
11086,1.88,0.1739834395,STNWG,4,M,D,2,dissel,141,73.0,green,M,1,weekend,6am - 12pm,6,647.562140736306,0.0,0,0,0.0
11087,1.64,0.713377767,UTE,3,M,E,5,petrol,227,72.0,black,M,1,weekday,12pm - 6pm,12,654.0789770648148,0.0,0,0,0.0
11088,1.58,0.395793216,SEDAN,2,F,F,5,petrol,161,28.0,gray,M,1,weekday,12pm - 6pm,12,636.3132162366036,0.0,0,0,0.0
11089,1.78,0.343810693,SEDAN,2,F,B,4,petrol,109,99.0,black,M,1,weekend,12pm - 6pm,12,646.9517142488428,0.0,0,0,0.0
11090,3.58,0.227513365,STNWG,1,F,F,1,dissel,121,90.0,black,M,1,weekday,6pm - 12am,6,653.7969851166413,0.0,1,1,402.6855845
11091,1.29,0.742987368,HDTOP,4,M,D,6,hybrid,205,99.0,black,M,1,weekday,12pm - 6pm,12,643.1872959294764,0.0,0,0,0.0
11092,1.44,0.226894683,HBACK,1,M,A,3,petrol,124,62.0,black,S,1,weekday,12pm - 6pm,12,653.7488698821089,0.0,0,0,0.0
11093,1.73,0.14401246,SEDAN,1,F,B,4,petrol,161,85.0,yellow,S,0,weekday,12pm - 6pm,6,644.7276772418443,0.0,0,0,0.0
11094,0.81,0.271330648,HBACK,4,F,B,4,petrol,131,75.0,blue,M,1,weekday,6pm - 12am,12,650.3845065246087,0.0,0,0,0.0
11095,1.39,0.914425752,HBACK,1,F,D,5,electric,106,65.0,yellow,S,0,weekday,12pm - 6pm,12,654.7341784166997,1.0,1,1,393.3922603
11096,1.26,0.207992681,SEDAN,3,M,B,4,dissel,108,99.0,green,M,1,weekday,12pm - 6pm,12,638.461085206952,0.0,0,0,0.0
11097,1.38,0.4309386965,SEDAN,3,F,B,5,electric,180,52.0,white,M,0,weekday,12pm - 6pm,6,638.7055002800597,0.0,0,0,0.0
11098,1.44,0.087054897,HBACK,1,F,A,1,petrol,100,45.0,black,M,1,weekend,6am - 12pm,12,645.9292818453364,0.0,0,0,0.0
11099,0.48,0.259420225,HBACK,4,M,E,6,petrol,91,82.0,white,S,1,weekday,6am - 12pm,12,647.5618446208509,0.0,0,0,0.0
11100,1.38,0.9966224,HBACK,2,M,A,2,petrol,126,51.0,silver,S,0,weekday,12pm - 6pm,12,637.4258524452348,1.0,0,0,0.0
11101,2.36,0.530752163,STNWG,3,F,B,4,petrol,145,83.0,yellow,S,1,weekday,12pm - 6pm,12,656.739017482156,0.0,0,0,0.0
11102,1.47,0.418378782,SEDAN,3,M,A,4,hybrid,111,55.0,gray,S,0,weekend,6am - 12pm,12,654.9173459749813,0.0,0,0,0.0
11103,1.44,0.528397098,SEDAN,3,M,C,1,dissel,171,63.0,white,S,0,weekday,6am - 12pm,12,641.756938490805,0.0,0,0,0.0
11104,0.37,0.309051609,HBACK,4,F,C,4,dissel,88,60.0,red,S,1,weekday,12pm - 6pm,12,656.5968154797213,0.0,0,0,0.0
11105,3.23,0.316314339,STNWG,2,F,A,3,petrol,208,61.0,gray,M,1,weekday,12pm - 6pm,6,659.7874535588536,0.0,0,0,0.0
11106,2.58,0.400067783,STNWG,3,M,C,6,dissel,130,59.0,white,S,0,weekend,12am - 6 am,12,637.4720921572168,0.0,0,0,0.0
11107,0.84,0.270151993,SEDAN,3,F,A,2,petrol,112,62.0,gray,S,1,weekday,6am - 12pm,12,651.094495896609,0.0,0,0,0.0
11108,0.55,0.195086217,HBACK,4,M,B,4,electric,123,77.0,black,S,0,weekday,12pm - 6pm,12,643.4080356462669,0.0,0,0,0.0
11109,0.3,0.1088744315,HBACK,4,M,B,4,petrol,104,51.0,black,M,1,weekday,6am - 12pm,6,648.992237414644,0.0,1,1,213.8010876
11110,2.4,0.050285647,SEDAN,1,F,A,2,petrol,167,89.0,silver,M,1,weekday,6am - 12pm,6,645.3573286406428,0.0,0,0,0.0
11111,0.79,0.590870465,SEDAN,4,F,C,6,petrol,157,92.0,black,S,1,weekend,6pm - 12am,12,652.1276984809887,0.0,0,0,0.0
11112,1.16,0.388912825,STNWG,3,F,A,4,petrol,145,63.0,gray,S,1,weekday,6am - 12pm,12,642.9856205343912,0.0,0,0,0.0
11113,0.9,0.654713786,HBACK,3,M,A,5,petrol,148,43.0,red,S,0,weekday,6am - 12pm,12,644.4574770217322,0.0,0,0,0.0
11114,5.28,0.930340529,SEDAN,3,F,B,4,petrol,154,31.0,red,S,1,weekday,6pm - 12am,12,656.1542979876689,1.0,0,0,0.0
11115,0.8,0.474601905,HBACK,3,F,A,4,petrol,116,44.0,silver,M,1,weekday,12pm - 6pm,6,635.9836762913881,1.0,0,0,0.0
11116,2.56,0.1144980995,STNWG,3,F,C,4,dissel,156,26.0,white,M,1,weekend,12pm - 6pm,6,641.5869994803469,0.0,0,0,0.0
11117,0.54,0.206005738,HBACK,4,F,D,4,electric,116,84.0,silver,M,1,weekday,6am - 12pm,6,630.3602835845019,0.0,1,1,774.1703145
11118,3.28,0.236609465,STNWG,2,M,C,5,dissel,195,65.0,white,M,1,weekday,6am - 12pm,12,646.8986955112989,0.0,0,0,0.0
11119,2.07,0.246221908,HBACK,2,F,B,3,electric,100,99.0,gray,M,1,weekday,6am - 12pm,12,640.2379177193461,0.0,0,0,0.0
11120,2.72,0.563945419,SEDAN,1,M,B,5,petrol,169,64.0,silver,S,1,weekend,12pm - 6pm,12,648.5219940030149,0.0,0,0,0.0
11121,1.71,0.841567047,STNWG,3,F,D,5,dissel,175,84.0,black,M,0,weekday,12pm - 6pm,12,665.7946405238132,0.0,0,0,0.0
11122,1.33,0.211931551,HBACK,2,M,A,3,petrol,127,64.0,white,M,1,weekday,12pm - 6pm,6,649.2066070241473,0.0,0,0,0.0
11123,1.07,0.303453564,SEDAN,3,M,C,4,hybrid,189,85.0,silver,M,1,weekday,6pm - 12am,12,646.3436739239677,0.0,0,0,0.0
11124,6.0,0.545007392,SEDAN,2,F,A,3,hybrid,193,69.0,brown,M,0,weekday,12pm - 6pm,12,660.4510600685095,0.0,0,0,0.0
11125,2.44,0.853866473,SEDAN,3,M,A,4,petrol,107,56.0,black,S,1,weekday,12pm - 6pm,12,645.2025323832282,0.0,0,0,0.0
11126,0.42,0.17082174,HBACK,4,F,C,3,petrol,140,77.0,black,M,1,weekday,6pm - 12am,12,645.8286486922736,0.0,0,0,0.0
11127,3.06,0.481992775,STNWG,2,F,A,4,petrol,158,84.0,white,M,1,weekday,12pm - 6pm,12,641.7057627165701,0.0,0,0,0.0
11128,1.23,0.298209612,STNWG,4,M,D,3,petrol,152,74.0,silver,S,0,weekday,6am - 12pm,6,669.0659062143576,0.0,0,0,0.0
11129,4.69,0.726995944,STNWG,2,F,E,3,dissel,169,64.0,yellow,M,1,weekend,6am - 12pm,12,654.9506151553912,0.0,0,0,0.0
11130,0.67,0.111412819,HBACK,4,M,B,4,petrol,104,64.0,green,M,1,weekday,12pm - 6pm,12,662.4928598529948,0.0,0,0,0.0
11131,2.56,0.240725617,HDTOP,1,F,E,4,petrol,212,66.0,green,S,1,weekday,6am - 12pm,12,645.883714175768,0.0,0,0,0.0
11132,1.45,0.999337194,UTE,4,M,D,3,petrol,231,61.0,black,M,1,weekday,12pm - 6pm,12,647.508086053335,1.0,0,0,0.0
11133,1.11,0.4335011645,HBACK,2,M,C,1,petrol,158,44.0,white,S,1,weekday,12pm - 6pm,6,648.8455053084766,1.0,0,0,0.0
11134,1.86,0.280418483,HBACK,2,M,A,3,petrol,137,63.0,white,M,0,weekday,6am - 12pm,12,643.5601930981069,0.0,0,0,0.0
11135,1.12,0.954555855,HBACK,2,F,E,4,petrol,158,59.0,white,S,1,weekday,6am - 12pm,12,653.3444030777068,1.0,0,0,0.0
11136,0.45,0.784587385,SEDAN,4,F,F,5,dissel,108,99.0,silver,S,1,weekday,6am - 12pm,12,649.3482975031263,0.0,0,0,0.0
11137,2.61,0.274889541,HDTOP,3,M,B,2,petrol,203,85.0,gray,S,1,weekday,6pm - 12am,12,671.7798722201486,0.0,0,0,0.0
11138,2.17,0.558670113,SEDAN,2,F,B,5,petrol,137,81.0,white,S,1,weekday,12am - 6 am,12,658.8331630021864,0.0,0,0,0.0
11139,2.65,0.732529059,SEDAN,3,M,C,3,petrol,151,53.0,yellow,M,1,weekday,12pm - 6pm,12,643.3834271487974,0.0,0,0,0.0
11140,1.02,0.319718656,SEDAN,3,M,C,3,petrol,134,63.0,brown,M,1,weekday,6am - 12pm,6,645.5422911717676,0.0,0,0,0.0
11141,2.09,0.102598554,STNWG,4,F,C,3,dissel,174,90.0,gray,M,1,weekday,6am - 12pm,12,641.5628108591442,0.0,0,0,0.0
11142,0.94,0.180815473,HBACK,3,F,C,3,hybrid,121,99.0,red,M,1,weekday,12pm - 6pm,12,643.2571582070008,0.0,0,0,0.0
11143,1.82,0.828527482,SEDAN,2,F,C,4,petrol,140,87.0,silver,M,0,weekday,12pm - 6pm,12,646.0699517243318,0.0,0,0,0.0
11144,1.54,0.234092792,SEDAN,2,F,B,3,petrol,190,92.0,silver,M,1,weekday,12am - 6 am,12,632.0262513651527,0.0,0,0,0.0
11145,0.41,0.427243701,SEDAN,4,F,B,5,dissel,116,34.0,gray,S,1,weekday,6am - 12pm,6,641.7228540657705,0.0,0,0,0.0
11146,1.52,0.999334121,SEDAN,2,F,C,5,petrol,139,99.0,gray,M,0,weekday,12pm - 6pm,12,647.1636072161507,1.0,0,0,0.0
11147,2.02,0.263531033,SEDAN,2,M,A,6,petrol,107,61.0,black,S,0,weekday,6am - 12pm,12,651.8943940283242,0.0,0,0,0.0
11148,2.09,0.96202234,UTE,3,F,F,3,petrol,163,58.0,silver,M,1,weekday,6pm - 12am,12,645.9074008582425,1.0,0,0,0.0
11149,3.77,0.101504582,STNWG,2,M,D,2,electric,161,82.0,gray,S,0,weekday,6am - 12pm,12,646.5709354100026,0.0,0,0,0.0
11150,1.1,0.276480737,HBACK,3,F,C,4,petrol,98,52.0,gray,M,1,weekday,12pm - 6pm,12,643.0940113643505,0.0,1,1,2821.471013
11151,1.91,0.891273781,SEDAN,2,M,C,4,petrol,134,55.0,black,S,1,weekday,6am - 12pm,12,650.2171804904124,0.0,0,0,0.0
11152,3.31,0.092087457,TRUCK,3,M,F,2,dissel,268,83.0,brown,S,1,weekday,12pm - 6pm,12,635.5085568936595,0.0,0,0,0.0
11153,3.17,0.70443623,STNWG,3,M,C,4,hybrid,178,60.0,silver,M,1,weekday,6am - 12pm,12,651.0481365490934,0.0,0,0,0.0
11154,1.79,0.315240885,PANVN,3,M,A,3,petrol,116,77.0,white,M,1,weekday,6pm - 12am,12,644.5294619357442,0.0,0,0,0.0
11155,1.52,0.100960348,HBACK,1,F,E,3,petrol,86,92.0,brown,M,1,weekend,12pm - 6pm,12,642.9064576137521,0.0,0,0,0.0
11156,0.7,0.039620224,HBACK,4,F,E,5,petrol,125,96.0,white,M,1,weekday,6am - 12pm,12,652.4936356383845,0.0,0,0,0.0
11157,0.49,0.06423464,HBACK,4,F,D,4,petrol,85,71.0,black,S,0,weekday,6pm - 12am,6,636.16774589279,0.0,0,0,0.0
11158,2.57,0.250666682,STNWG,3,F,E,4,dissel,129,73.0,brown,S,1,weekday,6pm - 12am,12,658.8441365092198,0.0,0,0,0.0
11159,1.45,0.375052225,UTE,3,F,B,4,dissel,194,63.0,black,S,0,weekday,6am - 12pm,12,649.1772329265505,0.0,0,0,0.0
11160,1.0,0.094665929,HBACK,3,F,A,1,petrol,102,99.0,silver,M,0,weekday,6am - 12pm,12,652.545800603724,0.0,0,0,0.0
11161,0.59,0.172149251,HBACK,4,M,B,1,electric,118,55.0,white,M,0,weekday,6am - 12pm,6,657.6852826108261,0.0,0,0,0.0
11162,2.39,0.3382367815,HBACK,1,F,A,4,petrol,157,75.0,gray,M,0,weekend,6am - 12pm,6,639.0092158164878,0.0,1,1,2285.986092
11163,3.95,0.19905935,STNWG,2,M,B,3,petrol,131,57.0,gray,S,0,weekday,12pm - 6pm,6,657.1212947063747,0.0,0,0,0.0
11164,2.52,0.65439371,SEDAN,1,F,E,5,petrol,132,82.0,black,S,1,weekday,6am - 12pm,12,646.3578721064619,0.0,0,0,0.0
11165,1.21,0.520284045,SEDAN,3,F,B,2,electric,157,64.0,black,M,1,weekend,6am - 12pm,12,660.9485065994616,0.0,0,0,0.0
11166,0.76,0.530582459,HBACK,4,M,A,5,petrol,131,63.0,blue,M,1,weekend,6am - 12pm,12,638.8519784619075,0.0,0,0,0.0
11167,3.0,0.212911782,UTE,3,F,D,1,petrol,260,81.0,white,S,1,weekday,12pm - 6pm,12,643.4701064142379,0.0,0,0,0.0
11168,2.5,0.115732793,HDTOP,2,F,D,5,petrol,212,72.0,blue,S,1,weekday,6am - 12pm,12,649.1594187112471,0.0,0,0,0.0
11169,2.81,0.639746642,STNWG,3,M,A,2,petrol,198,87.0,white,M,1,weekend,6pm - 12am,12,642.288523512481,0.0,0,0,0.0
11170,1.25,0.365020718,UTE,4,M,F,4,petrol,168,71.0,white,S,1,weekday,6am - 12pm,12,643.7722106817371,0.0,0,0,0.0
11171,1.06,0.274834892,SEDAN,3,M,A,4,petrol,164,67.0,gray,M,0,weekday,6pm - 12am,12,646.9476851689058,0.0,0,0,0.0
11172,0.91,0.837712634,TRUCK,4,M,E,5,dissel,202,70.0,white,S,0,weekday,6am - 12pm,12,652.9374458937498,0.0,0,0,0.0
11173,1.46,0.999321214,UTE,4,M,D,2,petrol,272,72.0,gray,S,0,weekday,12pm - 6pm,12,658.7869638486485,1.0,0,0,0.0
11174,1.16,0.551433736,COUPE,4,M,C,5,petrol,234,52.0,gray,M,0,weekday,12pm - 6pm,12,658.5140745367604,0.0,0,0,0.0
11175,1.4,0.295147897,STNWG,4,F,D,3,dissel,113,41.0,red,S,0,weekday,12am - 6 am,12,643.3848039146911,0.0,0,0,0.0
11176,2.35,0.626539584,COUPE,2,F,C,1,hybrid,288,64.0,white,S,1,weekday,6pm - 12am,12,646.4597065761673,0.0,0,0,0.0
11177,3.49,0.164537889,STNWG,2,F,A,3,petrol,177,43.0,blue,S,1,weekday,12pm - 6pm,12,644.2978228757652,0.0,0,0,0.0
11178,5.75,0.021081336,STNWG,1,M,B,2,electric,126,47.0,gray,S,1,weekday,6pm - 12am,12,641.3406336720831,0.0,0,0,0.0
11179,2.42,0.27934544,UTE,3,M,F,2,petrol,234,70.0,white,S,1,weekday,12am - 6 am,6,659.8246296026737,0.0,0,0,0.0
11180,0.95,0.561709065,HBACK,4,M,C,3,electric,76,70.0,black,M,1,weekday,12pm - 6pm,12,640.4147430912853,0.0,0,0,0.0
11181,1.48,0.132600288,STNWG,4,M,F,3,hybrid,143,75.0,gray,M,0,weekday,6am - 12pm,12,647.3123648700634,0.0,0,0,0.0
11182,1.76,0.289215408,HBACK,2,F,A,3,petrol,126,58.0,white,M,1,weekday,6pm - 12am,6,641.2913083863392,0.0,0,0,0.0
11183,2.81,0.422434765,STNWG,3,M,E,4,petrol,139,19.0,blue,M,1,weekend,12pm - 6pm,12,643.4241154879505,0.0,0,0,0.0
11184,1.76,0.13314471,SEDAN,2,M,A,3,petrol,188,43.0,white,M,0,weekend,6pm - 12am,6,645.1672714911953,0.0,0,0,0.0
11185,1.77,0.207531385,UTE,2,M,C,3,petrol,233,53.0,silver,S,1,weekday,6am - 12pm,6,655.9540197449194,0.0,0,0,0.0
11186,0.94,0.364916652,SEDAN,4,F,B,2,petrol,126,96.0,white,M,1,weekday,6am - 12pm,12,649.7821692607371,0.0,0,0,0.0
11187,1.33,0.821506619,HBACK,2,F,C,1,petrol,87,71.0,blue,M,1,weekday,12pm - 6pm,12,640.8468143762377,0.0,0,0,0.0
11188,0.35,0.106298024,HBACK,4,F,A,5,dissel,80,94.0,black,S,0,weekday,6am - 12pm,12,693.3658728829918,0.0,0,0,0.0
11189,2.72,0.637809447,STNWG,3,F,A,3,petrol,194,89.0,black,S,0,weekday,6am - 12pm,12,682.5511257830377,0.0,0,0,0.0
11190,1.35,0.393165362,SEDAN,3,F,D,3,petrol,167,82.0,silver,M,0,weekday,12pm - 6pm,12,647.2006213297782,0.0,0,0,0.0
11191,2.0,0.748885526,STNWG,3,M,B,5,dissel,142,76.0,black,S,0,weekday,12am - 6 am,12,645.4598421844042,0.0,0,0,0.0
11192,2.26,0.333523263,HDTOP,3,F,F,3,petrol,275,92.0,brown,S,1,weekday,12pm - 6pm,12,657.8313962511493,0.0,0,0,0.0
11193,0.55,0.38541261,SEDAN,4,F,C,5,hybrid,158,74.0,silver,M,0,weekend,6am - 12pm,12,649.1703247842279,0.0,0,0,0.0
11194,2.2,0.612919014,HBACK,1,F,A,3,hybrid,94,80.0,black,M,1,weekday,6pm - 12am,12,662.7442409724651,0.0,0,0,0.0
11195,1.6,0.053893891,SEDAN,3,M,B,3,petrol,197,24.0,green,M,0,weekday,6pm - 12am,12,654.1180040244051,0.0,0,0,0.0
11196,3.17,0.797057088,STNWG,1,F,F,3,petrol,102,41.0,black,S,0,weekday,6pm - 12am,12,649.1231246022504,0.0,0,0,0.0
11197,2.06,0.740745789,SEDAN,3,F,C,3,petrol,196,54.0,white,S,1,weekday,12pm - 6pm,12,646.1981510176469,0.0,0,0,0.0
11198,1.84,0.985953385,SEDAN,2,F,B,5,petrol,136,95.0,black,M,1,weekday,6pm - 12am,12,653.3955060143584,1.0,0,0,0.0
11199,1.84,0.307507638,SEDAN,2,M,C,4,petrol,144,59.0,red,M,1,weekend,6am - 12pm,12,650.6198442039257,0.0,0,0,0.0
11200,0.74,0.207600252,HBACK,4,F,B,5,petrol,126,78.0,gray,M,0,weekday,12pm - 6pm,6,641.9564430507321,0.0,0,0,0.0
11201,0.42,0.302018335,SEDAN,4,M,A,5,petrol,108,83.0,silver,S,1,weekend,12am - 6 am,12,652.3712506172377,0.0,0,0,0.0
11202,7.69,0.425534374,STNWG,1,M,C,2,dissel,123,48.0,blue,S,1,weekday,6am - 12pm,12,646.301903602381,0.0,0,0,0.0
