id,veh_value,exposure,veh_body,veh_age,gender,area,agecat,engine_type,max_power,driving_history_score,veh_color,marital_status,e_bill,time_of_week_driven,time_driven,trm_len,credit_score,high_education_ind
11259,3.07,0.972809153,HDTOP,2,F,A,2,dissel,205,91,yellow,M,1,weekday,12pm - 6pm,12,673.0551043,1
11260,1.77,0.232826197,SEDAN,2,F,B,6,hybrid,173,96,blue,M,1,weekday,12pm - 6pm,6,650.2780463,0
11261,0.97,0.42105189,SEDAN,3,M,C,4,petrol,164,59,white,M,0,weekday,6am - 12pm,12,679.8261263,0
11262,4.15,0.715907525,STNWG,2,F,C,2,petrol,208,72,gray,M,1,weekday,6am - 12pm,12,632.3060206,0
11263,4.32,0.332688659,STNWG,2,M,F,5,electric,161,92,white,M,1,weekend,12pm - 6pm,6,645.2290073,0
11264,1.79,0.202820014,UTE,1,M,A,4,hybrid,247,97,gray,M,0,weekday,12pm - 6pm,6,636.231251,0
11265,1.32,0.890207858,HBACK,2,F,C,1,petrol,121,55,white,S,1,weekday,6am - 12pm,12,637.2912276,1
11266,0.59,0.245861304,SEDAN,4,F,B,2,hybrid,176,87,red,S,1,weekday,12pm - 6pm,6,643.8835945,0
11267,1.71,0.570423611,STNWG,4,M,E,2,hybrid,156,85,white,M,1,weekday,6am - 12pm,12,644.2892048,0
11268,2.32,0.377852132,STNWG,2,F,A,5,petrol,100,64,white,S,1,weekday,12am - 6 am,12,655.0082147,0
11269,1.32,0.087591588,STNWG,4,M,A,5,petrol,142,61,gray,M,0,weekday,12pm - 6pm,6,644.2384587,0
11270,1.4,0.106657238,HBACK,1,F,B,4,petrol,93,60,white,S,1,weekday,6am - 12pm,6,644.3632335,0
11271,3.88,0.897763877,UTE,1,M,E,4,petrol,216,46,black,S,0,weekday,6pm - 12am,12,642.7757259,1
11272,4.47,0.551693386,HDTOP,1,F,D,5,petrol,292,93,green,S,1,weekday,12pm - 6pm,12,636.5790899,0
11273,3.36,0.133391314,TRUCK,2,F,A,1,dissel,305,71,white,S,0,weekday,12am - 6 am,12,652.4638451,0
11274,1.77,0.008646364,HBACK,2,F,C,4,petrol,90,97,green,S,0,weekday,12pm - 6pm,6,641.0436867,0
11275,2.04,0.383183688,HBACK,1,M,A,3,petrol,90,48,brown,S,1,weekday,6am - 12pm,12,646.5052758,0
11276,0.52,0.109131278,HBACK,4,F,B,3,petrol,102,17,white,M,0,weekday,6am - 12pm,6,642.0279958,0
11277,3.09,0.124415678,HBACK,2,M,D,4,hybrid,102,74,yellow,S,1,weekend,12pm - 6pm,12,640.7534793,0
11278,1.79,0.082539822,MIBUS,4,F,B,3,dissel,210,42,white,M,1,weekday,6am - 12pm,6,648.1764685,0
11279,4.37,0.872416347,SEDAN,1,F,C,4,petrol,164,56,white,S,1,weekday,12pm - 6pm,12,648.0572085,1
11280,0.94,0.273623257,HBACK,4,M,B,2,petrol,92,44,red,M,0,weekday,6pm - 12am,6,651.7117937,0
11281,1.87,0.423465334,HBACK,2,F,A,2,petrol,93,83,red,M,0,weekday,6pm - 12am,6,652.0095796,0
11282,2.14,0.285262911,STNWG,4,M,D,1,petrol,178,58,black,S,0,weekday,6am - 12pm,12,650.2718822,0
11283,1.44,0.052594557,HBACK,1,F,A,2,petrol,137,65,black,M,1,weekday,12pm - 6pm,12,659.8683829,0
11284,1.71,0.308172422,SEDAN,2,F,B,3,dissel,171,81,gray,M,1,weekday,6am - 12pm,6,651.4944278,0
11285,1.49,0.130535634,HBACK,1,F,B,1,hybrid,129,57,black,S,1,weekend,6am - 12pm,12,685.7789394,0
11286,0.48,0.442255226,SEDAN,4,M,C,2,petrol,175,71,gray,S,1,weekend,6am - 12pm,12,636.6171668,0
11287,1.6,0.091335554,STNWG,4,F,F,4,petrol,169,98,green,M,0,weekday,12pm - 6pm,12,641.280498,0
11288,1.95,0.297481871,HBACK,1,M,B,4,dissel,146,81,green,M,1,weekday,12pm - 6pm,12,659.4767434,0
11289,2.39,0.227341282,SEDAN,1,F,A,5,electric,154,73,black,M,1,weekend,6am - 12pm,6,663.0917631,0
11290,1.27,0.128334469,STNWG,4,M,C,3,dissel,149,67,white,S,0,weekday,6am - 12pm,6,657.9098505,0
11291,0.54,0.243650057,SEDAN,4,F,A,4,petrol,108,58,black,S,0,weekday,6am - 12pm,12,642.9892151,0
11292,2.02,0.101950806,SEDAN,1,F,C,3,petrol,181,61,black,M,1,weekday,6pm - 12am,12,659.8452545,0
11293,1.97,0.871043393,HBACK,2,F,B,2,petrol,98,42,white,M,1,weekend,12pm - 6pm,12,642.3201682,1
11294,2.25,0.088646406,SEDAN,1,M,A,3,petrol,128,48,brown,M,0,weekday,6am - 12pm,12,653.4454954,0
11295,1.14,0.179495903,UTE,4,F,E,3,petrol,269,52,brown,M,1,weekday,12pm - 6pm,12,638.9584875,0
11296,2.28,0.839645986,SEDAN,2,M,A,5,hybrid,203,32,gray,S,1,weekday,6pm - 12am,12,639.4528856,0
11297,0.96,0.467289351,SEDAN,4,F,D,4,dissel,176,66,red,M,1,weekday,12pm - 6pm,12,664.9947329,0
11298,3.26,0.502480939,TRUCK,2,M,D,5,dissel,340,87,green,M,1,weekday,6am - 12pm,12,631.149436,0
11299,0.61,0.053954099,SEDAN,4,F,B,2,petrol,162,74,black,S,1,weekday,6am - 12pm,6,660.7358467,0
11300,0.32,0.058161529,SEDAN,4,F,E,6,petrol,192,86,gray,M,1,weekend,6am - 12pm,6,657.1190565,0
11301,3.11,0.392598694,STNWG,3,M,F,5,dissel,119,94,gray,M,1,weekday,12pm - 6pm,6,648.3121629,0
11302,0.92,0.674037035,HBACK,3,F,C,1,petrol,141,20,white,M,1,weekday,12pm - 6pm,12,653.9418829,0
11303,3.21,0.368689445,STNWG,1,M,C,5,hybrid,145,68,gray,S,1,weekend,6pm - 12am,6,656.4198927,0
11304,1.83,0.4943527,STNWG,2,M,B,2,dissel,111,76,white,M,1,weekday,6am - 12pm,6,644.3760441,1
11305,1.12,0.061309941,STNWG,3,F,A,2,petrol,158,87,brown,S,1,weekday,6am - 12pm,6,676.5033103,0
11306,1.49,0.385068509,HBACK,1,F,D,5,petrol,83,69,white,M,0,weekday,12pm - 6pm,12,654.4560078,0
11307,2.37,0.494276286,HDTOP,2,M,A,4,petrol,257,70,red,M,1,weekend,6am - 12pm,6,641.1701657,1
11308,1.99,0.427292022,HBACK,3,F,A,4,dissel,83,71,white,M,1,weekday,6pm - 12am,6,645.3641238,0
11309,0.74,0.55253434,HBACK,4,F,A,4,petrol,147,78,brown,M,0,weekday,6pm - 12am,12,654.2321461,0
11310,1.54,0.342047894,HBACK,1,F,A,4,petrol,100,87,green,M,0,weekday,6pm - 12am,12,664.8172674,0
11311,0.76,0.633458594,SEDAN,4,F,A,3,petrol,152,65,white,M,1,weekday,6am - 12pm,12,647.2435784,0
11312,1.48,0.217042691,SEDAN,3,F,C,2,petrol,167,62,black,S,0,weekday,12pm - 6pm,12,673.074315,0
11313,1.76,0.49713134,SEDAN,2,F,A,3,petrol,152,30,red,S,1,weekday,6am - 12pm,12,640.8766179,0
11314,0.7,0.158908141,MIBUS,4,F,C,4,dissel,189,28,gray,S,0,weekday,6am - 12pm,12,665.7393336,0
11315,1.8,0.270838914,HBACK,1,F,E,3,petrol,95,82,black,M,0,weekday,12pm - 6pm,12,644.0508733,0
11316,2.39,0.272552771,SEDAN,2,M,A,5,petrol,172,72,black,S,1,weekday,12pm - 6pm,6,647.4323936,0
11317,1.71,0.585676593,HBACK,1,F,B,3,petrol,112,54,white,M,1,weekday,12pm - 6pm,12,656.5800602,0
11318,1.07,0.325310917,HBACK,3,F,D,4,petrol,75,99,black,S,0,weekday,6am - 12pm,6,647.4343957,0
11319,0.42,0.686963065,SEDAN,4,F,C,4,petrol,116,75,gray,S,1,weekend,12am - 6 am,12,677.9185929,0
11320,1.76,0.829726181,SEDAN,2,M,A,2,dissel,155,31,white,M,0,weekend,6pm - 12am,12,639.8508263,0
11321,0.38,0.722581278,SEDAN,4,M,B,2,dissel,133,62,gray,S,1,weekend,6am - 12pm,12,642.0525243,0
11322,6.97,0.254086233,STNWG,1,F,C,4,petrol,188,68,black,S,0,weekday,6am - 12pm,12,637.0713236,0
11323,1.98,0.72196463,HBACK,2,F,C,4,petrol,117,87,white,M,1,weekend,6am - 12pm,12,642.5742016,0
11324,1.51,0.104415302,HBACK,1,F,C,1,petrol,128,69,brown,M,1,weekday,12pm - 6pm,12,656.1570367,0
11325,1.82,0.218460968,SEDAN,2,F,C,4,dissel,141,58,white,M,1,weekday,6am - 12pm,6,639.7214467,0
11326,3.42,0.519595195,STNWG,3,F,A,5,dissel,193,46,black,M,1,weekday,12pm - 6pm,12,662.562779,0
11327,1.58,0.105733569,SEDAN,2,F,C,4,petrol,184,81,gray,S,0,weekday,6am - 12pm,6,645.5322873,0
11328,0.54,0.344421179,HBACK,4,F,C,5,petrol,78,99,black,S,1,weekday,6am - 12pm,12,654.946643,0
11329,0.74,0.242032395,HBACK,4,F,B,5,petrol,137,75,blue,S,0,weekend,12am - 6 am,6,655.1033611,0
11330,1.36,0.118892943,SEDAN,3,F,D,3,petrol,154,68,gray,S,0,weekend,12pm - 6pm,6,655.7901297,0
11331,1.71,0.602271587,SEDAN,2,F,C,1,petrol,184,90,black,M,1,weekday,6am - 12pm,12,650.7665046,0
11332,1.66,0.080370648,HDTOP,4,M,B,5,petrol,246,67,brown,S,0,weekday,6pm - 12am,12,644.2298241,0
11333,1.35,0.836203282,HBACK,1,F,C,4,dissel,123,86,blue,M,1,weekday,12pm - 6pm,12,642.4705596,0
11334,4.27,0.168689504,STNWG,3,M,C,3,hybrid,128,75,gray,M,1,weekend,12pm - 6pm,12,640.0787339,0
11335,0.66,0.017259237,HBACK,4,M,B,3,hybrid,127,95,brown,S,1,weekday,12pm - 6pm,12,654.7036268,0
11336,1.67,0.456257241,SEDAN,2,F,A,4,petrol,107,47,gray,M,1,weekday,6pm - 12am,12,647.4748902,0
11337,0.65,0.289390348,MIBUS,4,M,C,4,dissel,169,74,gray,S,1,weekend,12pm - 6pm,6,651.2336971,0
11338,2.75,0.791682093,STNWG,3,M,C,3,dissel,176,53,white,M,0,weekday,12pm - 6pm,12,646.2947193,0
11339,0.82,0.007925716,SEDAN,4,F,C,4,petrol,137,65,silver,S,0,weekday,6pm - 12am,6,647.1624927,0
11340,2.23,0.366671462,HDTOP,3,M,F,4,petrol,237,52,gray,M,0,weekday,12pm - 6pm,12,641.2180105,0
11341,1.92,0.470163951,SEDAN,2,M,C,4,petrol,134,71,gray,S,1,weekday,6am - 12pm,6,638.5149938,1
11342,1.33,0.293535474,STNWG,4,M,C,4,electric,115,87,silver,M,0,weekend,6am - 12pm,12,657.1190694,0
11343,0.97,0.413142702,UTE,4,M,B,1,petrol,215,95,silver,M,0,weekday,6pm - 12am,6,639.7067383,0
11344,1.58,0.768448518,SEDAN,3,M,C,4,petrol,120,99,black,M,1,weekday,6am - 12pm,12,651.9371286,0
11345,2.19,0.572601402,SEDAN,1,F,C,2,petrol,102,71,black,M,0,weekday,6am - 12pm,12,644.0096121,0
11346,4.48,0.245900532,STNWG,2,F,A,5,petrol,121,73,black,S,1,weekday,12pm - 6pm,6,654.8406041,0
11347,2.21,0.42269684,TRUCK,3,M,E,4,dissel,353,99,white,M,1,weekday,6am - 12pm,12,682.5576536,0
11348,1.35,0.499662182,HBACK,2,M,A,3,petrol,134,67,red,M,1,weekday,6am - 12pm,6,640.1962199,1
11349,0.41,0.243633677,SEDAN,4,F,A,2,electric,162,74,black,M,0,weekday,6am - 12pm,12,649.3228006,0
11350,1.2,0.230706655,HBACK,2,F,B,3,electric,108,82,yellow,M,0,weekday,6pm - 12am,12,649.8586709,0
11351,1.31,0.129093343,HBACK,1,F,A,2,dissel,128,86,white,M,1,weekday,12pm - 6pm,6,645.0464501,0
11352,4.67,0.302297818,STNWG,1,M,B,5,hybrid,110,72,red,M,1,weekday,12pm - 6pm,12,642.3235579,0
11353,1.33,0.290976121,UTE,4,M,C,1,dissel,174,97,silver,M,0,weekday,12pm - 6pm,12,644.3803094,0
11354,2.22,0.206749021,SEDAN,2,M,A,4,electric,198,84,black,S,0,weekday,6am - 12pm,12,654.1650974,0
11355,1.27,0.695735641,STNWG,4,M,C,3,dissel,167,87,white,S,1,weekday,12pm - 6pm,12,654.1722207,0
11356,1.71,0.197823208,STNWG,4,M,C,6,hybrid,175,74,blue,M,0,weekday,6am - 12pm,6,639.3265562,0
11357,1.92,0.605508702,STNWG,3,F,F,4,dissel,166,99,gray,M,1,weekday,12pm - 6pm,12,648.893534,0
11358,0.58,0.102586459,HBACK,4,F,C,1,petrol,89,64,gray,S,1,weekday,12am - 6 am,12,648.8742811,0
11359,1.12,0.220718365,HBACK,2,F,B,1,petrol,128,43,white,S,1,weekday,12pm - 6pm,6,657.6830162,0
11360,1.61,0.339496402,STNWG,4,M,F,3,dissel,195,80,green,M,0,weekend,12pm - 6pm,6,645.0051374,0
11361,3.29,0.157869472,STNWG,3,M,A,4,hybrid,189,95,black,M,1,weekday,6am - 12pm,12,668.7223926,0
11362,1.52,0.092714073,UTE,4,M,F,2,petrol,227,40,white,S,1,weekday,12pm - 6pm,12,656.8867696,0
11363,1.33,0.039168943,BUS,3,M,F,1,hybrid,200,23,white,S,0,weekday,12am - 6 am,12,655.8777669,0
11364,1.64,0.984203605,HBACK,2,F,B,4,petrol,142,94,gray,M,1,weekday,12pm - 6pm,12,642.721399,1
11365,1.02,0.518858365,SEDAN,3,F,C,5,hybrid,187,74,gray,S,1,weekday,12pm - 6pm,12,647.3134088,0
11366,0.82,0.080360948,SEDAN,3,F,C,3,electric,192,29,yellow,M,1,weekday,12pm - 6pm,12,650.0029933,0
11367,1.63,0.824231861,STNWG,4,M,B,4,petrol,167,61,white,M,1,weekday,12pm - 6pm,12,639.7227689,0
11368,0.55,0.6687729,SEDAN,4,F,A,2,petrol,106,81,white,S,0,weekday,6am - 12pm,12,647.524626,0
11369,1.06,0.616938714,SEDAN,3,F,A,3,electric,122,77,white,M,1,weekday,6am - 12pm,12,665.354913,0
11370,0.63,0.209122834,HBACK,4,M,C,5,petrol,76,72,white,M,1,weekend,6am - 12pm,12,643.8954791,0
11371,1.22,0.301791903,SEDAN,3,F,A,5,petrol,127,55,white,S,1,weekday,12pm - 6pm,12,634.6626141,0
11372,0.94,0.533096724,HBACK,3,F,C,3,petrol,94,86,black,M,0,weekday,6am - 12pm,12,636.3392562,0
11373,2.8,0.827140624,SEDAN,1,F,A,3,petrol,146,80,brown,S,0,weekday,12pm - 6pm,12,646.3137781,0
11374,0,0.233606948,STNWG,4,M,D,2,dissel,119,54,silver,M,1,weekday,6am - 12pm,12,637.8762491,0
11375,1.93,0.050622929,STNWG,3,F,F,2,petrol,171,98,black,S,1,weekday,6am - 12pm,6,648.647569,0
11376,1.46,0.888866648,HBACK,1,M,C,2,petrol,138,96,gray,S,0,weekday,6am - 12pm,12,650.2600964,0
11377,3.66,0.114827463,STNWG,1,M,C,3,dissel,156,99,black,M,1,weekday,6am - 12pm,12,647.8283979,0
11378,1.72,0.135570947,HBACK,1,F,A,3,petrol,154,93,black,S,1,weekday,6am - 12pm,12,653.8878341,0
11379,1.45,0.211497717,HBACK,1,F,F,1,petrol,117,70,white,S,1,weekday,6am - 12pm,6,642.2764168,0
11380,0.69,0.630946058,UTE,4,F,E,4,petrol,150,77,green,S,1,weekday,12pm - 6pm,12,662.9566824,0
11381,0.87,0.36158934,HBACK,4,F,B,2,petrol,106,57,gray,S,1,weekday,12pm - 6pm,12,660.5983032,0
11382,6.86,0.596401617,STNWG,1,M,A,3,petrol,139,73,silver,S,0,weekday,6am - 12pm,12,639.6888961,0
11383,0.75,0.475208336,SEDAN,4,M,A,6,hybrid,115,47,red,M,1,weekday,6am - 12pm,12,645.7848618,0
11384,2.05,0.009991773,TRUCK,3,M,E,6,dissel,350,62,gray,S,0,weekday,6am - 12pm,12,647.1650043,0
11385,0.37,0.54359273,HBACK,4,F,B,4,petrol,145,79,black,M,1,weekday,6am - 12pm,12,650.7030514,0
11386,0.45,0.158130221,HBACK,4,F,B,2,petrol,133,45,white,S,0,weekday,6am - 12pm,12,645.9600085,0
11387,2.48,0.147673372,SEDAN,1,F,A,1,dissel,148,83,white,M,1,weekday,6am - 12pm,12,656.9011991,0
11388,0.93,0.958412704,SEDAN,4,F,C,3,petrol,140,45,blue,M,0,weekday,6am - 12pm,12,639.3734326,1
11389,2.94,0.416165897,TRUCK,2,M,E,2,petrol,402,77,gray,S,0,weekend,6am - 12pm,6,653.1739971,0
11390,0.43,0.309310584,HBACK,4,F,A,5,petrol,116,76,black,M,1,weekday,12pm - 6pm,12,641.5184667,0
11391,3.86,0.170041925,UTE,1,M,E,2,hybrid,212,71,white,M,0,weekday,12pm - 6pm,6,671.8032679,0
11392,2.34,0.229717224,STNWG,3,F,D,2,petrol,155,70,green,M,1,weekday,6am - 12pm,12,644.8852183,0
11393,1.09,0.106443923,SEDAN,3,F,B,4,hybrid,149,72,white,S,1,weekday,6am - 12pm,6,656.0325788,0
11394,1.89,0.472950849,STNWG,4,M,D,1,dissel,167,73,black,M,1,weekday,12pm - 6pm,12,640.1504471,0
11395,2.52,0.686765287,SEDAN,1,F,C,4,petrol,150,68,brown,S,1,weekday,6am - 12pm,12,660.3879313,0
11396,3.79,0.127340388,STNWG,2,M,A,5,petrol,161,76,black,M,1,weekday,6am - 12pm,6,646.3040725,0
11397,1.49,0.750523597,UTE,3,M,A,1,petrol,175,56,green,M,0,weekday,6pm - 12am,12,644.3973177,0
11398,2.86,0.085962786,STNWG,1,F,C,3,dissel,182,69,green,S,1,weekday,6am - 12pm,6,682.3487003,0
11399,2.09,0.322991058,SEDAN,2,F,C,3,petrol,201,90,gray,M,1,weekend,6am - 12pm,12,663.4190115,0
11400,1.38,0.093596445,HBACK,2,F,A,1,petrol,159,78,white,S,1,weekday,6am - 12pm,12,651.002897,0
11401,0.75,0.014512475,COUPE,4,M,B,4,petrol,236,74,red,M,0,weekday,12pm - 6pm,6,656.4010471,0
11402,0.78,0.791655796,SEDAN,4,M,C,6,petrol,115,61,brown,S,1,weekday,6am - 12pm,12,640.7231202,0
11403,4.22,0.388557461,STNWG,2,M,A,3,petrol,181,50,yellow,S,1,weekend,6am - 12pm,6,637.3986909,0
11404,1.25,0.650328475,HBACK,1,F,E,3,petrol,79,86,black,S,1,weekend,12pm - 6pm,12,637.5757141,0
11405,1.48,0.459765048,SEDAN,2,F,C,2,petrol,202,52,gray,S,1,weekend,6am - 12pm,12,646.6246823,0
11406,3.45,0.093271106,STNWG,3,M,B,1,dissel,175,66,white,S,1,weekday,12pm - 6pm,12,646.7339398,0
11407,1.22,0.475253582,STNWG,4,F,E,6,petrol,119,93,black,S,0,weekday,12pm - 6pm,12,632.5425919,0
11408,6.76,0.140979721,STNWG,1,M,B,5,petrol,104,68,white,M,1,weekday,12pm - 6pm,12,650.3798294,0
11409,1.07,0.266549682,HBACK,3,F,A,3,petrol,144,69,white,S,1,weekday,12pm - 6pm,6,643.7626497,0
11410,2.17,0.857891381,STNWG,3,M,B,3,electric,188,70,black,M,1,weekday,12pm - 6pm,12,642.2033527,0
11411,2.36,0.539259954,SEDAN,2,F,B,3,petrol,109,99,black,S,1,weekday,12pm - 6pm,12,641.0120983,0
11412,0.24,0.810757665,UTE,4,M,B,4,petrol,262,49,white,S,1,weekday,6am - 12pm,12,656.1509765,0
11413,2.19,0.308112132,STNWG,3,M,D,3,dissel,163,44,white,M,0,weekend,6pm - 12am,12,643.8233853,0
11414,2.03,0.874613718,SEDAN,1,M,C,5,electric,179,85,black,S,1,weekday,6am - 12pm,12,641.64792,1
11415,1.29,0.781567045,TRUCK,4,M,A,1,petrol,326,73,green,S,0,weekend,12pm - 6pm,12,666.6231002,0
11416,3.62,0.605556291,STNWG,2,M,E,5,petrol,203,99,gray,S,1,weekday,6pm - 12am,12,647.8361248,0
11417,1.56,0.339691202,SEDAN,2,F,B,2,dissel,138,99,blue,M,1,weekday,6am - 12pm,12,641.1070361,0
11418,1.98,0.961019429,HBACK,2,F,C,3,petrol,89,79,gray,S,1,weekday,12pm - 6pm,12,680.9509225,1
11419,0.9,0.483446872,STNWG,4,M,A,3,petrol,174,60,blue,S,0,weekday,12pm - 6pm,12,642.7809503,0
11420,0.86,0.477390283,STNWG,4,M,D,1,petrol,160,92,red,M,0,weekend,6pm - 12am,12,653.8392882,0
11421,0.39,0.320237237,HBACK,4,M,D,6,hybrid,112,45,gray,M,1,weekend,6am - 12pm,12,642.8299639,0
11422,2.94,0.087409921,SEDAN,1,M,C,2,hybrid,136,75,blue,M,0,weekday,6am - 12pm,12,661.1314919,0
11423,1.42,0.29708532,HBACK,1,M,E,4,petrol,124,98,yellow,M,1,weekday,12pm - 6pm,12,641.9551358,0
11424,4.31,0.460830754,STNWG,2,M,A,5,petrol,131,89,white,S,0,weekday,6am - 12pm,12,641.1333595,0
11425,1.61,0.478121899,SEDAN,4,F,C,5,petrol,146,61,white,M,1,weekday,6am - 12pm,12,659.4113348,0
11426,0.86,0.666556711,HBACK,4,M,B,6,hybrid,86,90,white,S,0,weekday,6pm - 12am,12,689.5150403,0
11427,2.09,0.373014517,UTE,4,F,D,2,petrol,195,86,gray,S,1,weekday,6am - 12pm,12,643.5374785,0
11428,2.96,0.103207922,STNWG,3,F,A,3,petrol,103,81,gray,S,1,weekday,6pm - 12am,12,654.3995243,0
11429,1.44,0.05977575,SEDAN,3,F,C,1,petrol,134,35,brown,S,0,weekday,6pm - 12am,12,639.0904008,0
11430,4.62,0.378219123,STNWG,2,F,E,2,petrol,125,40,blue,M,0,weekday,6pm - 12am,12,650.6733073,0
11431,1.14,0.952083892,HBACK,2,F,A,1,petrol,132,51,gray,S,0,weekday,6pm - 12am,12,643.1636037,1
11432,1.45,0.193303456,HBACK,2,M,B,4,petrol,73,80,blue,M,1,weekday,12pm - 6pm,12,644.1029011,0
11433,0.5,0.586523572,HBACK,4,F,A,3,petrol,99,93,blue,S,1,weekday,6am - 12pm,12,643.7439772,0
11434,1.16,0.184687192,STNWG,3,M,C,6,petrol,194,70,gray,S,1,weekday,12pm - 6pm,6,643.4371592,0
11435,1.24,0.062111186,SEDAN,4,M,C,6,dissel,109,89,red,S,1,weekday,12pm - 6pm,6,657.6098485,0
11436,3.14,0.156106012,STNWG,1,M,C,2,dissel,132,92,blue,M,1,weekday,6am - 12pm,12,649.3729192,0
11437,0.97,0.213451219,SEDAN,3,M,A,4,petrol,147,82,gray,S,0,weekend,12pm - 6pm,6,669.1027606,0
11438,1.4,0.742927648,SEDAN,3,F,D,4,petrol,150,52,red,S,1,weekday,12pm - 6pm,12,674.2266786,0
11439,2.63,0.568187615,MIBUS,3,F,D,4,petrol,200,76,gray,S,1,weekday,6am - 12pm,12,646.7340597,0
11440,1.91,0.921974049,SEDAN,2,F,A,5,petrol,165,68,white,S,1,weekday,12am - 6 am,12,644.0562955,1
11441,0.5,0.239548566,HBACK,4,F,E,6,petrol,98,66,gray,S,0,weekday,6am - 12pm,6,645.5895921,0
11442,2.54,0.585181988,SEDAN,1,M,C,4,petrol,202,99,black,S,1,weekend,6am - 12pm,12,651.0004999,0
11443,1.46,0.220777269,HBACK,1,M,A,3,petrol,82,78,gray,M,1,weekday,6am - 12pm,6,656.1232352,0
11444,1.38,0.455229788,HBACK,2,M,A,2,hybrid,111,70,gray,S,0,weekday,6am - 12pm,12,652.2429792,0
11445,2.55,0.193724666,STNWG,3,M,A,2,dissel,110,94,black,M,0,weekday,6am - 12pm,12,651.2349681,0
11446,0.42,0.79782389,SEDAN,4,M,A,5,petrol,199,99,black,M,1,weekday,6am - 12pm,12,643.1220947,0
11447,1.23,0.591357678,SEDAN,3,F,D,1,petrol,117,87,black,S,1,weekend,12pm - 6pm,12,638.6934915,0
11448,1.66,0.611448173,HBACK,2,F,E,2,petrol,98,88,white,M,1,weekday,12pm - 6pm,12,659.197909,0
11449,2.1,0.419840202,SEDAN,1,F,C,6,petrol,173,98,gray,S,1,weekday,12am - 6 am,12,642.184375,0
11450,0.7,0.434505762,HBACK,4,F,C,4,petrol,103,68,black,S,0,weekend,12pm - 6pm,12,642.2831797,0
11451,1.4,0.763517249,HBACK,2,F,A,3,petrol,97,60,black,S,0,weekday,12pm - 6pm,12,641.3203833,0
11452,1.05,0.178554695,STNWG,3,M,C,4,petrol,138,79,gray,S,1,weekday,6am - 12pm,6,661.1591941,0
11453,1.44,0.527413957,SEDAN,3,F,D,6,hybrid,110,65,red,M,0,weekday,6pm - 12am,12,649.2257776,0
11454,1.03,0.058718877,SEDAN,4,F,E,3,petrol,137,45,red,S,1,weekday,6am - 12pm,6,646.3221799,0
11455,0.5,0.133615572,HBACK,4,F,C,4,petrol,122,81,white,M,0,weekday,6am - 12pm,6,658.3340865,0
11456,2.76,0.712523159,HDTOP,2,F,C,1,petrol,226,71,gray,M,1,weekday,12am - 6 am,12,642.3326621,0
11457,1.2,0.14109025,HBACK,2,F,B,1,dissel,79,80,black,S,0,weekend,6am - 12pm,6,646.1211782,0
11458,1.28,0.191634365,SEDAN,3,F,E,5,petrol,112,66,silver,M,1,weekday,6am - 12pm,6,645.4618713,0
11459,2.74,0.531134921,SEDAN,2,M,B,4,hybrid,149,59,green,S,1,weekday,12pm - 6pm,12,673.5568194,0
11460,2.91,0.762107522,STNWG,3,M,A,3,petrol,180,88,red,M,1,weekday,6pm - 12am,12,635.9874143,0
11461,1.07,0.115211978,UTE,4,M,D,2,petrol,223,70,gray,M,1,weekend,12pm - 6pm,12,651.7149013,0
11462,1.36,0.110640106,SEDAN,3,F,C,5,petrol,128,80,silver,S,0,weekend,12pm - 6pm,12,651.5555756,0
11463,2.23,0.042386566,SEDAN,1,M,B,3,petrol,106,64,blue,M,0,weekday,12pm - 6pm,6,648.5143434,0
11464,4.68,0.340350407,STNWG,1,M,F,2,petrol,146,40,yellow,M,1,weekday,12am - 6 am,12,655.5362652,0
11465,0.84,0.924474627,HBACK,3,F,C,6,petrol,99,64,blue,M,1,weekday,6am - 12pm,12,659.4669173,1
11466,1.06,0.675533056,HBACK,3,F,D,3,petrol,146,75,brown,M,1,weekday,12pm - 6pm,12,641.7950057,0
11467,3.14,0.426377307,SEDAN,1,M,C,1,petrol,109,64,gray,S,1,weekend,12pm - 6pm,12,640.7653284,0
11468,0.87,0.396010987,HBACK,3,F,A,5,petrol,81,84,white,S,1,weekend,6am - 12pm,6,696.0085796,0
11469,1.14,0.499660829,HBACK,3,F,D,2,petrol,124,59,black,S,1,weekday,12pm - 6pm,6,641.8867456,1
11470,3.12,0.403624381,UTE,2,M,C,1,dissel,229,34,gray,S,1,weekday,6am - 12pm,12,657.2032605,0
11471,1.13,0.712262944,HBACK,3,M,A,5,petrol,139,88,white,S,0,weekday,6am - 12pm,12,654.6528188,0
11472,1.54,0.717682757,UTE,4,M,C,3,dissel,238,70,white,S,1,weekday,6am - 12pm,12,648.4663851,0
11473,1.85,0.281046209,STNWG,4,M,C,5,petrol,143,52,green,M,1,weekday,6am - 12pm,6,653.5054424,0
11474,1.37,0.269604147,SEDAN,2,F,C,1,petrol,163,77,white,S,1,weekday,12pm - 6pm,6,642.2347407,0
11475,2.1,0.538920441,STNWG,4,M,C,4,dissel,108,61,gray,M,0,weekday,6pm - 12am,12,649.2783037,0
11476,4.27,0.924910821,STNWG,2,M,D,5,petrol,205,72,green,M,1,weekday,6pm - 12am,12,633.0459301,1
11477,1.25,0.518015885,HBACK,2,M,C,3,dissel,159,55,silver,M,0,weekday,6am - 12pm,12,645.0546078,0
11478,0.68,0.37848084,SEDAN,4,M,D,2,dissel,186,80,blue,M,1,weekday,12pm - 6pm,12,645.7268924,0
